timestamp,venue,intercept_type,reflex_latency_us,gas_burned,simulated_loss_prevented_usd,gas_saved_usd,status
2026-09-20T13:33:49.189Z,gmx,SOIL_RESISTANCE_TRIP,19526747.2,0.000001,0.00,0.00,ALLOW
2026-09-20T13:37:00.272Z,gmx,SOIL_RESISTANCE_TRIP,5.1,0.000000,8505.00,0.25,FAIL_CLOSED
2026-09-20T13:56:42.161Z,pendle,SOIL_RESISTANCE_TRIP,47523.8,0.000001,0.00,0.00,ALLOW
2026-09-20T13:56:44.735Z,gmx,SOIL_RESISTANCE_TRIP,16977.0,0.000001,0.00,0.00,ALLOW
2026-09-20T13:56:52.017Z,pendle,SOIL_RESISTANCE_TRIP,39348.0,0.000001,0.00,0.00,ALLOW
2026-09-20T13:56:54.660Z,gmx,SOIL_RESISTANCE_TRIP,14776.2,0.000001,0.00,0.00,ALLOW
2026-09-20T13:58:38.773Z,gmx,SOIL_RESISTANCE_TRIP,2.8,0.000000,14588.00,0.25,FAIL_CLOSED
2026-09-20T14:01:09.102Z,gmx,SOIL_RESISTANCE_TRIP,5.4,0.000000,12423.00,0.25,FAIL_CLOSED
2026-09-20T14:04:28.812Z,gmx,SOIL_RESISTANCE_TRIP,6043857.4,0.000001,0.00,0.00,ALLOW
2026-09-20T14:27:39.661Z,gmx,SOIL_RESISTANCE_TRIP,110490.8,0.000001,0.00,0.00,ALLOW
2026-09-20T14:28:36.370Z,gmx,SOIL_RESISTANCE_TRIP,35156854.9,0.000001,0.00,0.00,ALLOW
2026-09-20T14:30:16.798Z,gmx,SOIL_RESISTANCE_TRIP,3.3,0.000000,7268.00,0.25,FAIL_CLOSED
2026-09-20T14:37:16.467Z,gmx,SOIL_RESISTANCE_TRIP,3.5,0.000000,12113.00,0.25,FAIL_CLOSED
2026-09-20T14:37:19.141Z,pendle,SOIL_RESISTANCE_TRIP,48707.2,0.000001,0.00,0.00,ALLOW
2026-09-20T14:37:21.924Z,gmx,SOIL_RESISTANCE_TRIP,42813.1,0.000001,0.00,0.00,ALLOW
2026-09-20T14:39:06.562Z,pendle,SOIL_RESISTANCE_TRIP,499696669.9,0.000001,0.00,0.00,ALLOW
2026-09-20T14:49:49.013Z,gmx,SOIL_RESISTANCE_TRIP,8.5,0.000000,14175.00,0.25,FAIL_CLOSED
2026-09-20T14:51:51.224Z,gmx,SOIL_RESISTANCE_TRIP,2.1,0.000000,13247.00,0.25,FAIL_CLOSED
2026-09-20T14:53:15.288Z,gmx,SOIL_RESISTANCE_TRIP,5.8,0.000000,9639.00,0.25,FAIL_CLOSED
2026-09-20T14:53:57.380Z,pendle,SOIL_RESISTANCE_TRIP,29130705.4,0.000001,0.00,0.00,ALLOW
2026-09-20T14:54:27.331Z,gmx,SOIL_RESISTANCE_TRIP,1.8,0.000000,6753.00,0.25,FAIL_CLOSED
2026-09-20T14:55:03.482Z,gmx,SOIL_RESISTANCE_TRIP,3.2,0.000000,13660.00,0.25,FAIL_CLOSED
2026-09-21T00:55:52.946Z,gmx,SOIL_RESISTANCE_TRIP,47126.6,0.000001,0.00,0.00,ALLOW
2026-09-21T02:24:50.922Z,gmx,SOIL_RESISTANCE_TRIP,6.4,0.000000,10052.00,0.25,FAIL_CLOSED
2026-09-21T02:27:10.948Z,gmx,SOIL_RESISTANCE_TRIP,10402150.4,0.000001,0.00,0.00,ALLOW
2026-09-21T02:36:01.091Z,gmx,SOIL_RESISTANCE_TRIP,1.7,0.000000,9639.00,0.25,FAIL_CLOSED
2026-09-21T02:36:01.342Z,gmx,SOIL_RESISTANCE_TRIP,13873.4,0.000000,5515.00,0.25,FAIL_CLOSED
2026-09-21T02:36:08.010Z,gmx,SOIL_RESISTANCE_TRIP,2.9,0.000000,12938.00,0.25,FAIL_CLOSED
2026-09-21T02:36:09.300Z,gmx,SOIL_RESISTANCE_TRIP,16250.7,0.000000,5928.00,0.25,FAIL_CLOSED
2026-09-21T02:50:18.469Z,gmx,SOIL_RESISTANCE_TRIP,26531.4,0.000001,0.00,0.00,ALLOW
2026-09-21T02:50:38.868Z,gmx,SOIL_RESISTANCE_TRIP,5814826.6,0.000001,0.00,0.00,ALLOW
2026-09-21T07:33:29.431Z,gmx,SOIL_RESISTANCE_TRIP,4.1,0.000000,14691.00,0.25,FAIL_CLOSED
2026-09-21T07:57:49.219Z,gmx,SOIL_RESISTANCE_TRIP,14484.8,0.000000,8299.00,0.25,FAIL_CLOSED
2026-09-21T08:01:59.469Z,gmx,SOIL_RESISTANCE_TRIP,18234.7,0.000001,0.00,0.00,ALLOW
2026-09-21T08:02:32.403Z,gmx,SOIL_RESISTANCE_TRIP,16726.5,0.000000,12526.00,0.25,FAIL_CLOSED
2026-09-21T08:06:08.811Z,gmx,SOIL_RESISTANCE_TRIP,16802.3,0.000001,0.00,0.00,ALLOW
2026-09-21T08:06:15.355Z,gmx,SOIL_RESISTANCE_TRIP,21103.6,0.000000,7268.00,0.25,FAIL_CLOSED
2026-09-21T08:06:16.586Z,pendle,SOIL_RESISTANCE_TRIP,22898.1,0.000001,0.00,0.00,ALLOW
2026-09-21T08:06:21.592Z,pendle,SOIL_RESISTANCE_TRIP,20666.0,0.000000,10258.00,0.25,FAIL_CLOSED
2026-09-21T08:09:12.575Z,variational,SOIL_RESISTANCE_TRIP,11099.8,0.000000,7371.00,0.25,FAIL_CLOSED
2026-09-21T08:09:42.270Z,gmx,SOIL_RESISTANCE_TRIP,14696.7,0.000000,8711.00,0.25,FAIL_CLOSED
2026-09-21T08:09:43.269Z,pendle,SOIL_RESISTANCE_TRIP,20895.2,0.000000,11701.00,0.25,FAIL_CLOSED
2026-09-21T08:16:21.470Z,pendle,SOIL_RESISTANCE_TRIP,28782.4,0.000000,13351.00,0.25,FAIL_CLOSED
2026-09-21T08:16:31.286Z,pendle,SOIL_RESISTANCE_TRIP,25631.8,0.000000,5309.00,0.25,FAIL_CLOSED
2026-09-21T08:22:58.209Z,pendle,SOIL_RESISTANCE_TRIP,18400.2,0.000000,14278.00,0.25,FAIL_CLOSED
2026-09-22T01:34:57.036Z,gmx,SOIL_RESISTANCE_TRIP,1.6,0.000000,8505.00,0.25,FAIL_CLOSED
2026-09-22T01:34:58.657Z,gmx,SOIL_RESISTANCE_TRIP,15146.2,0.000000,5619.00,0.25,FAIL_CLOSED
2026-09-22T01:35:03.085Z,pendle,SOIL_RESISTANCE_TRIP,16488.2,0.000001,0.00,0.00,ALLOW
2026-09-22T01:35:04.369Z,gmx,SOIL_RESISTANCE_TRIP,19027.9,0.000001,0.00,0.00,ALLOW
2026-09-22T01:35:13.599Z,gmx,SOIL_RESISTANCE_TRIP,1.7,0.000000,6031.00,0.25,FAIL_CLOSED
2026-09-22T01:35:17.841Z,gmx,SOIL_RESISTANCE_TRIP,1.6,0.000000,13351.00,0.25,FAIL_CLOSED
2026-09-22T01:35:19.179Z,gmx,SOIL_RESISTANCE_TRIP,18162.5,0.000000,11289.00,0.25,FAIL_CLOSED
2026-09-22T01:35:23.129Z,pendle,SOIL_RESISTANCE_TRIP,28846.8,0.000001,0.00,0.00,ALLOW
2026-09-22T01:35:24.402Z,gmx,SOIL_RESISTANCE_TRIP,15489.6,0.000001,0.00,0.00,ALLOW
2026-09-22T01:35:29.073Z,gmx,SOIL_RESISTANCE_TRIP,19.2,0.000000,11289.00,0.25,FAIL_CLOSED
2026-09-22T01:35:30.352Z,gmx,SOIL_RESISTANCE_TRIP,12990.5,0.000000,13144.00,0.25,FAIL_CLOSED
2026-09-22T01:35:33.946Z,pendle,SOIL_RESISTANCE_TRIP,14280.6,0.000001,0.00,0.00,ALLOW
2026-09-22T01:35:35.189Z,gmx,SOIL_RESISTANCE_TRIP,23063.4,0.000001,0.00,0.00,ALLOW
2026-09-22T07:07:02.243Z,hyperliquid,SOIL_RESISTANCE_TRIP,36100.0,0.000001,0.00,0.00,ALLOW
2026-09-23T08:19:14.424Z,pendle,SOIL_RESISTANCE_TRIP,343075225.7,0.000001,0.00,0.00,ALLOW
2026-09-23T08:23:08.453Z,gmx,SOIL_RESISTANCE_TRIP,140425466.5,0.000001,0.00,0.00,ALLOW
